Identitas,KodeProv,Provinsi,KodeKab,KabKota,KodeKat,Kategori,Namakejadian,Tanggal,Bulan,Tahun,Meninggal,Lukaluka,Hilang,Terdampak,Mengungsi,RumahRusakBerat,RumahRusakSedang,RumahRusakRingan,Kesehatan,Peribadatan,Pendidikan
5305105201311181,53,nusa tenggara timur,5305,timor tengah utara,105,Puting Beliung,Puting Beliung,18,11,2013,0,0,0,0,0,,,42,0,0,0
6205101201311181,62,kalimantan tengah,6205,barito utara,101,Banjir,Banjir,18,11,2013,0,0,0,3075,2000,,,,0,11,8
7606101201311181,76,sulawesi barat,7606,mamuju tengah,101,Banjir,Banjir,18,11,2013,5,0,1,995,693,204,,435,0,0,0
3402101201311171,34,di yogyakarta,3402,bantul,101,BANJIR,BANJIR,17,11,2013,0,0,0,0,0,,,2,0,0,0
3172101201311171,31,dki jakarta,3172,kota jakarta timur,101,banjir,banjir,17,11,2013,0,0,0,1890,0,,,,0,0,0
3174105201311171,31,dki jakarta,3174,kota jakarta barat,105,Puting Beliung,Puting Beliung,17,11,2013,1,0,0,0,0,,,,0,0,0
7603101201311171,76,sulawesi barat,7603,mamasa,101,BANJIR,BANJIR,17,11,2013,0,0,0,292,0,,,,0,0,0
3208102201311171,32,jawa barat,3208,kuningan,102,tanah longsor,tanah longsor,17,11,2013,0,0,0,0,0,,4,,0,0,0
3503102201311171,35,jawa timur,3503,trenggalek,102,tanah longsor,tanah longsor,17,11,2013,0,0,0,0,0,,7,,0,0,0
6571202201311171,64,KALIMANTAN TIMUR,6471,KOTA TARAKAN,202,kecelakaan transportasi,kecelakaan transportasi,17,11,2013,1,0,0,0,0,,,,0,0,0
3508105201311161,35,jawa timur,3508,lumajang,105,Puting Beliung,Puting Beliung,16,11,2013,0,0,0,0,0,,8,48,0,1,1
1809101201311161,18,lampung,1809,pesawaran,101,banjir,banjir,16,11,2013,0,0,0,0,0,,,,0,0,0
1703102201311161,17,bengkulu,1703,bengkulu utara,102,tanah longsor,tanah longsor,16,11,2013,0,0,0,0,0,,,,0,0,0
1602105201311161,16,Sumatera Selatan,1602,ogan komering ilir,105,Puting Beliung,Puting Beliung,16,11,2013,0,0,0,56,0,3,,41,0,0,0
3320105201311151,33,jawa tengah,3320,jepara,105,Puting Beliung,Puting Beliung,15,11,2013,0,2,0,0,0,1,,,0,0,0
3471101201311151,34,di yogyakarta,3471,kota yogyakarta,101,banjir,banjir,15,11,2013,0,0,0,0,0,,,,0,0,0
1702101201311151,17,bengkulu,1702,rejang lebong,101,banjir,banjir,15,11,2013,0,0,0,0,200,,,,0,0,0
1709102201311151,17,bengkulu,1709,bengkulu tengah,102,tanah longsor,tanah longsor,15,11,2013,0,0,0,0,0,,,,0,0,0
3217102201311151,32,jawa barat,3217,Bandung Barat,102,tanah longsor,tanah longsor,15,11,2013,0,0,0,0,15,,,,0,0,0
3504102201311151,35,jawa timur,3504,tulungagung,102,tanah longsor,tanah longsor,15,11,2013,0,0,0,0,0,,,3,0,0,0
3204101201311151,32,jawa barat,3204,bandung,101,banjir,banjir,15,11,2013,0,0,0,0,0,,,,0,0,0
5201105201311141,52,Nusa Tenggara Barat,5201,lombok barat,105,Puting Beliung,Puting Beliung,14,11,2013,0,0,0,0,0,2,,18,0,1,1
1906102201311141,19,KEPULAUAN BANGKA BELITUNG,1906,belitung timur,102,tanah longsor,tanah longsor,14,11,2013,0,0,3,0,0,,,,0,0,0
9103101201311131,91,papua barat,9103,teluk wondama,101,banjir,banjir,13,11,2013,0,0,0,0,0,9,,,0,0,0
3603101201311131,36,banten,3603,tangerang,101,banjir,banjir,13,11,2013,0,0,0,7000,700,,,,0,0,0
3171101201311131,31,dki jakarta,3171,KOTA JAKARTA SELATAN,101,banjir,banjir,13,11,2013,0,0,0,265,85,,,,0,0,0
3172101201311131,31,dki jakarta,3172,kota jakarta timur,101,banjir,banjir,13,11,2013,0,0,0,2620,0,,,952,0,0,0
7308105201311131,73,Sulawesi Selatan,7308,maros,105,Puting Beliung,Puting Beliung,13,11,2013,0,0,0,0,0,1,63,,0,0,0
3201102201311131,32,jawa barat,3201,bogor,102,tanah longsor,tanah longsor,13,11,2013,0,0,0,0,0,1,1,,0,0,0
3204105201311131,32,jawa barat,3204,bandung,105,Puting Beliung,Puting Beliung,13,11,2013,0,0,0,8,0,,2,,0,0,0
3204102201311131,32,jawa barat,3204,bandung,102,tanah longsor,tanah longsor,13,11,2013,0,0,0,4,0,1,,,0,0,0
3205105201311121,32,jawa barat,3205,garut,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,1,,4,0,0,0
1307102201311121,13,sumatera barat,1307,agam,102,tanah longsor,tanah longsor,12,11,2013,0,0,0,0,0,,8,12,0,0,0
3374102201311121,33,jawa tengah,3374,kota semarang,102,tanah longsor,tanah longsor,12,11,2013,0,0,0,5,0,2,,,0,0,0
3325105201311121,33,jawa tengah,3325,batang,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,,,1,0,0,0
3501105201311121,35,jawa timur,3501,pacitan,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,,,10,0,0,0
3374101201311121,33,jawa tengah,3374,kota semarang,101,banjir,banjir,12,11,2013,0,0,0,7500,0,,,,0,0,0
3507105201311121,35,jawa timur,3507,malang,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,,,5,0,0,0
7326105201311121,73,Sulawesi Selatan,7326,toraja utara,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,,1,,0,0,0
3526105201311121,35,jawa timur,3526,bangkalan,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,0,0,1,,,0,0,0
3204105201311121,32,jawa barat,3204,bandung,105,Puting Beliung,Puting Beliung,12,11,2013,0,0,0,48,0,,1,11,0,0,0
3208105201311111,32,jawa barat,3208,kuningan,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,,2,11,0,1,0
3213105201311111,32,jawa barat,3213,subang,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,15,,30,0,0,0
3318105201311111,33,jawa tengah,3318,pati,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,3,,1,0,0,0
3518105201311111,35,jawa timur,3518,Nganjuk,105,Puting Beliung,Puting Beliung,11,11,2013,2,0,0,0,0,37,260,240,0,0,0
3404105201311111,34,di yogyakarta,3404,sleman,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,,2,,0,0,0
3402105201311111,34,di yogyakarta,3402,bantul,105,Puting Beliung,Puting Beliung,11,11,2013,1,0,0,0,0,,,,0,0,0
1707101201311111,17,bengkulu,1707,lebong,101,banjir,banjir,11,11,2013,0,0,0,0,0,,,,0,0,0
3526105201311111,35,jawa timur,3526,bangkalan,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,29,,28,0,0,0
5202105201311111,52,Nusa Tenggara Barat,5202,lombok tengah,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,,,10,0,0,0
5205105201311111,52,Nusa Tenggara Barat,5205,dompu,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,,,90,0,0,0
5206105201311111,52,Nusa Tenggara Barat,5206,bima,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,1,,47,0,0,0
1703101201311111,17,bengkulu,1703,bengkulu utara,101,banjir,banjir,11,11,2013,0,0,0,0,0,,,,0,1,0
6308105201311111,63,Kalimantan Selatan,6308,hulu sungai utara,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,4,1,,0,0,0
6303105201311111,63,kalimantan selatan,6303,banjar,105,Puting Beliung,Puting Beliung,11,11,2013,0,0,0,0,0,74,35,158,0,0,0
3201105201311101,32,jawa barat,3201,bogor,105,Puting Beliung,Puting Beliung,10,11,2013,0,0,0,0,0,15,,55,0,0,0
3602105201311101,36,banten,3602,lebak,105,Puting Beliung,Puting Beliung,10,11,2013,0,0,0,0,0,1,,253,0,0,0
3202105201311101,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,10,11,2013,0,0,0,0,0,3,4,8,0,0,0
3214105201311101,32,jawa barat,3214,purwakarta,105,Puting Beliung,Puting Beliung,10,11,2013,0,0,0,0,0,17,,72,0,1,0
2104101201311101,21,kepulauan riau,2104,lingga,101,banjir,banjir,10,11,2013,0,0,0,39,0,,,,0,0,0
2171105201311101,21,kepulauan riau,2171,kota batam,105,Puting Beliung,Puting Beliung,10,11,2013,0,0,0,0,0,3,21,18,0,0,1
1709102201311101,17,bengkulu,1709,bengkulu tengah,102,tanah longsor,tanah longsor,10,11,2013,0,0,0,0,0,1,,,0,0,0
3320202201311091,33,jawa tengah,3320,jepara,202,kecelakaan transportasi,kecelakaan transportasi,9,11,2013,1,0,0,0,0,,,,0,0,0
1209102201311091,12,sumatera utara,1209,simalungun,102,tanah longsor,tanah longsor,9,11,2013,4,0,0,0,0,4,,,0,0,0
1971101201311091,19,KEPULAUAN BANGKA BELITUNG,1971,kota pangkalpinang,101,banjir,banjir,9,11,2013,0,0,0,2150,0,,,,0,0,0
3327105201311091,33,jawa tengah,3327,pemalang,105,Puting Beliung,Puting Beliung,9,11,2013,0,0,0,0,0,18,15,24,0,0,0
6304107201311091,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,9,11,2013,0,0,0,0,0,,,,0,0,0
6501202201311091,64,KALIMANTAN TIMUR,6401,MALINAU,202,kecelakaan transportasi,kecelakaan transportasi,9,11,2013,13,6,0,0,0,,,,0,0,0
3205102201311081,32,jawa barat,3205,garut,102,tanah longsor,tanah longsor,8,11,2013,0,0,0,0,0,,,,0,0,0
3172101201311081,31,dki jakarta,3172,kota jakarta timur,101,banjir,banjir,8,11,2013,0,0,0,2620,0,,,,0,0,0
3171101201311081,31,dki jakarta,3171,KOTA JAKARTA SELATAN,101,banjir,banjir,8,11,2013,0,0,0,280,0,,,,0,0,0
3523105201311081,35,jawa timur,3523,tuban,105,Puting Beliung,Puting Beliung,8,11,2013,0,0,0,0,0,3,,,0,0,0
6302101201311081,63,Kalimantan Selatan,6302,KOTA BARU,101,banjir,banjir,8,11,2013,0,0,0,24,0,,,,0,0,0
3520105201311071,35,Jawa Timur,3520,magetan,105,Puting Beliung,Puting Beliung,7,11,2013,0,0,0,0,0,2,,,0,0,0
6403202201311071,64,kalimantan timur,6403,KUTAI KARTANEGARA,202,kecelakaan transportasi,kecelakaan transportasi,7,11,2013,0,0,1,0,0,,,,0,0,0
1116101201311071,11,Aceh,1116,aceh jaya,101,banjir,banjir,7,11,2013,0,0,0,0,0,207,1,,0,0,1
3521105201311061,35,jawa timur,3521,ngawi,105,Puting Beliung,Puting Beliung,6,11,2013,0,0,0,0,0,1,,,0,0,0
6403202201311061,64,kalimantan timur,6403,KUTAI KARTANEGARA,202,kecelakaan transportasi,kecelakaan transportasi,6,11,2013,3,0,2,0,0,,,,0,0,0
3311105201311061,33,jawa tengah,3311,sukoharjo,105,Puting Beliung,Puting Beliung,6,11,2013,0,0,0,0,0,2,,,0,0,0
3201105201311051,32,jawa barat,3201,bogor,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,37,,,9,0,1,0
3521105201311051,35,jawa timur,3521,ngawi,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,0,1,,75,0,0,0
3522105201311051,35,jawa timur,3522,Bojonegoro,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,0,1,,110,0,0,0
3403105201311051,34,di yogyakarta,3403,gunungkidul,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,0,1,1,2,0,0,0
3313105201311051,33,jawa tengah,3313,karanganyar,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,0,,1,4,0,0,0
3329105201311051,33,jawa tengah,3329,brebes,105,Puting Beliung,Puting Beliung,5,11,2013,0,0,0,0,0,5,,66,0,2,1
3201102201311051,32,jawa barat,3201,bogor,102,tanah longsor,tanah longsor,5,11,2013,1,1,0,0,0,2,,,0,0,0
6472102201311051,64,kalimantan timur,6472,kota samarinda,102,tanah longsor,tanah longsor,5,11,2013,0,0,0,0,0,4,,2,0,0,0
3308105201311041,33,jawa tengah,3308,magelang,105,Puting Beliung,Puting Beliung,4,11,2013,0,0,0,0,0,15,100,,0,1,0
3201102201311041,32,jawa barat,3201,bogor,102,tanah longsor,tanah longsor,4,11,2013,2,4,0,0,28,1,6,,0,0,0
3302105201311041,33,jawa tengah,3302,banyumas,105,Puting Beliung,Puting Beliung,4,11,2013,0,0,0,0,0,3,9,27,0,0,0
5201105201311041,52,Nusa Tenggara Barat,5201,lombok barat,105,Puting Beliung,Puting Beliung,4,11,2013,0,0,0,0,0,,,118,0,0,0
1810105201311041,18,lampung,1810,pringsewu,105,Puting Beliung,Puting Beliung,4,11,2013,0,0,0,0,0,,1,,0,0,0
5309301201311041,53,nusa tenggara timur,5309,flores timur,301,KONFLIK / KERUSUHAN SOSIAL,KONFLIK / KERUSUHAN SOSIAL,4,11,2013,3,7,0,0,977,136,,,0,0,0
3404105201311031,34,di yogyakarta,3404,sleman,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,,,3,0,0,0
3313105201311031,33,jawa tengah,3313,karanganyar,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,,,,0,0,22
3310105201311031,33,jawa tengah,3310,klaten,105,Puting Beliung,Puting Beliung,3,11,2013,1,1,0,0,0,1,,,0,0,0
3311105201311031,33,jawa tengah,3311,sukoharjo,105,Puting Beliung,Puting Beliung,3,11,2013,0,2,0,0,0,,,,0,0,0
1905202201311031,19,KEPULAUAN BANGKA BELITUNG,1905,bangka selatan,202,kecelakaan transportasi,kecelakaan transportasi,3,11,2013,1,0,0,0,0,,,,0,0,0
3309105201311031,33,jawa tengah,3309,boyolali,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,1,,,0,0,0
3202105201311031,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,2,5,12,0,0,0
3279105201311031,32,jawa barat,3279,kota banjar,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,,,50,0,0,0
3508105201311031,35,jawa timur,3508,lumajang,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,5,5,39,0,0,0
1709105201311031,17,Bengkulu,1709,Bengkulu Tengah,105,Puting Beliung,Puting Beliung,3,11,2013,0,0,0,0,0,,,12,0,0,0
1613101201311021,16,Sumatera Selatan,1613,musi rawas utara,101,Banjir,Banjir,2,11,2013,0,0,0,1200,0,,,,0,0,0
3206108201310311,32,jawa barat,3206,Tasikmalaya,108,gempa bumi,gempa bumi,31,10,2013,0,0,0,0,0,1,,,0,0,0
3328104201310311,33,jawa tengah,3328,tegal,104,GELOMBANG PASANG / ABRASI,GELOMBANG PASANG / ABRASI,31,10,2013,0,0,0,0,0,20,,,0,0,0
7111101201310311,71,sulawesi utara,7111,bolaang mongondow timur,101,banjir,banjir,31,10,2013,0,0,0,0,0,,66,20,0,0,0
3206102201310311,32,jawa barat,3206,Tasikmalaya,102,tanah longsor,tanah longsor,31,10,2013,0,0,0,0,0,1,,,0,0,0
3208102201310311,32,jawa barat,3208,kuningan,102,tanah longsor,tanah longsor,31,10,2013,0,0,0,0,0,,,,0,0,0
3204101201310311,32,jawa barat,3204,bandung,101,banjir,banjir,31,10,2013,0,0,0,7,0,,,,0,0,0
3313105201310301,33,jawa tengah,3313,karanganyar,105,Puting Beliung,Puting Beliung,30,10,2013,0,0,0,0,0,,,1,0,0,0
3311105201310301,33,jawa tengah,3311,sukoharjo,105,Puting Beliung,Puting Beliung,30,10,2013,0,2,0,0,0,4,,,0,0,0
3308105201310301,33,jawa tengah,3308,magelang,105,Puting Beliung,Puting Beliung,30,10,2013,0,0,0,0,0,2,12,,0,0,0
3315105201310301,33,jawa tengah,3315,grobogan,105,Puting Beliung,Puting Beliung,30,10,2013,0,0,0,0,0,13,16,1135,0,0,0
3317105201310291,33,jawa tengah,3317,rembang,105,Puting Beliung,Puting Beliung,29,10,2013,0,1,0,0,0,3,5,364,0,0,1
3507105201310291,35,jawa timur,3507,malang,105,Puting Beliung,Puting Beliung,29,10,2013,0,0,0,0,0,11,,130,0,0,0
3526105201310291,35,Jawa Timur,3526,bangkalan,105,Puting Beliung,Puting Beliung,29,10,2013,0,0,0,0,0,54,,,0,0,0
8271105201310291,82,maluku utara,8271,kota ternate,105,Puting Beliung,Puting Beliung,29,10,2013,0,0,0,0,0,,,4,0,0,1
3329105201310291,33,jawa tengah,3329,brebes,105,Puting Beliung,Puting Beliung,29,10,2013,0,0,0,0,0,,,33,0,0,0
3314105201310291,33,jawa tengah,3314,sragen,105,Puting Beliung,Puting Beliung,29,10,2013,1,0,0,0,0,11,,,0,0,0
5317105201310291,53,nusa tenggara timur,5317,sumba barat daya,105,Puting Beliung,Puting Beliung,29,10,2013,1,0,0,0,25,5,6,,0,0,0
3510105201310291,35,Jawa Timur,3510,banyuwangi,105,Puting Beliung,Puting Beliung,29,10,2013,0,0,0,0,0,3,,,0,0,0
1275101201310281,12,sumatera utara,1275,kota medan,101,banjir,banjir,28,10,2013,0,0,0,6518,0,,,,0,0,0
3505105201310281,35,Jawa Timur,3505,blitar,105,Puting Beliung,Puting Beliung,28,10,2013,0,0,0,0,0,,7,15,0,0,0
3302105201310281,33,jawa tengah,3302,banyumas,105,Puting Beliung,Puting Beliung,28,10,2013,0,1,0,0,0,,,,0,0,0
3203102201310281,32,jawa barat,3203,cianjur,102,tanah longsor,tanah longsor,28,10,2013,0,0,0,0,400,50,,,0,0,0
5205105201310281,52,Nusa Tenggara Barat,5205,dompu,105,Puting Beliung,Puting Beliung,28,10,2013,0,0,0,0,0,2,29,131,0,0,0
3519105201310271,35,jawa timur,3519,madiun,105,Puting Beliung,Puting Beliung,27,10,2013,0,2,0,0,0,5,17,95,0,0,0
3313105201310271,33,jawa tengah,3313,karanganyar,105,Puting Beliung,Puting Beliung,27,10,2013,0,0,0,0,0,1,11,,0,0,0
3172101201310271,31,dki jakarta,3172,kota jakarta timur,101,banjir,banjir,27,10,2013,0,0,0,2620,0,,,,0,0,0
5204105201310271,52,Nusa Tenggara Barat,5204,sumbawa,105,Puting Beliung,Puting Beliung,27,10,2013,0,0,0,1055,0,,,84,0,0,0
5205105201310271,52,Nusa Tenggara Barat,5205,dompu,105,Puting Beliung,Puting Beliung,27,10,2013,0,0,0,0,0,,,217,0,0,0
3201105201310271,32,jawa barat,3201,bogor,105,Puting Beliung,Puting Beliung,27,10,2013,0,0,0,5965,0,,22,62,0,0,0
6304105201310271,63,Kalimantan Selatan,6304,barito kuala,105,Puting Beliung,Puting Beliung,27,10,2013,0,0,0,0,0,21,11,46,0,0,0
1208101201310261,12,sumatera utara,1208,asahan,101,banjir,banjir,26,10,2013,0,0,0,13650,0,,,,0,0,0
3217102201310261,32,jawa barat,3217,Bandung Barat,102,tanah longsor,tanah longsor,26,10,2013,1,3,0,0,0,,,,0,0,0
1275101201310261,12,sumatera utara,1275,kota medan,101,banjir,banjir,26,10,2013,0,0,0,0,0,,,16,0,0,0
7204105201310261,72,sulawesi tengah,7204,poso,105,Puting Beliung,Puting Beliung,26,10,2013,0,0,0,0,0,5,,27,0,0,0
3309101201310261,33,jawa tengah,3309,boyolali,101,banjir,banjir,26,10,2013,0,0,0,0,0,,,,0,0,0
1508102201310261,15,jambi,1508,tebo,102,tanah longsor,tanah longsor,26,10,2013,3,0,0,0,0,,,,0,0,0
3202105201310261,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,26,10,2013,0,0,0,0,0,1,8,,0,0,0
6304107201310261,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,26,10,2013,0,0,0,0,0,,,,0,0,0
3318105201310251,33,jawa tengah,3318,pati,105,Puting Beliung,Puting Beliung,25,10,2013,0,0,0,0,0,,35,40,0,0,0
3524105201310251,35,jawa timur,3524,lamongan,105,Puting Beliung,Puting Beliung,25,10,2013,0,0,0,0,0,,,50,0,0,0
6203105201310251,62,Kalimantan Tengah,6203,Kapuas,105,Puting Beliung,Puting Beliung,25,10,2013,0,0,0,238,0,9,,123,0,0,0
6304107201310251,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,25,10,2013,0,0,0,0,0,,,,0,0,0
6310107201310251,63,Kalimantan Selatan,6310,tanah bumbu,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,25,10,2013,0,0,0,0,0,,,,0,0,0
3521105201310241,35,jawa timur,3521,ngawi,105,Puting Beliung,Puting Beliung,24,10,2013,0,1,0,0,0,72,,316,0,0,0
1905105201310241,19,KEPULAUAN BANGKA BELITUNG,1905,bangka selatan,105,Puting Beliung,Puting Beliung,24,10,2013,0,0,0,92,0,1,1,24,0,0,0
6304107201310241,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,24,10,2013,0,0,0,0,0,,,,0,0,0
3522105201310231,35,jawa timur,3522,Bojonegoro,105,Puting Beliung,Puting Beliung,23,10,2013,0,0,0,0,0,5,,4,0,0,0
3313105201310231,33,jawa tengah,3313,karanganyar,105,Puting Beliung,Puting Beliung,23,10,2013,0,0,0,0,0,5,16,20,0,0,0
3318105201310231,33,jawa tengah,3318,pati,105,Puting Beliung,Puting Beliung,23,10,2013,0,0,0,0,0,72,1,,0,0,0
3527105201310231,35,jawa timur,3527,sampang,105,Puting Beliung,Puting Beliung,23,10,2013,0,1,0,0,0,2,,2,0,1,0
6304107201310231,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,23,10,2013,0,0,0,0,0,,,,0,0,0
6310107201310231,63,Kalimantan Selatan,6310,tanah bumbu,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,23,10,2013,0,0,0,0,0,,,,0,0,0
3602105201310221,36,banten,3602,Lebak,105,Puting Beliung,Puting Beliung,22,10,2013,0,0,0,0,0,1,,58,0,0,0
1109108201310221,11,Aceh,1109,pidie,108,gempa bumi,gempa bumi,22,10,2013,1,2,0,3070,0,687,1,,1,23,16
3202105201310221,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,22,10,2013,0,0,0,0,0,9,19,101,0,0,0
3204105201310221,32,jawa barat,3204,bandung,105,Puting Beliung,Puting Beliung,22,10,2013,0,2,0,0,0,,15,25,0,0,0
3522105201310221,35,jawa timur,3522,Bojonegoro,105,Puting Beliung,Puting Beliung,22,10,2013,0,0,0,1560,0,1,12,,0,0,0
3325102201310221,33,jawa tengah,3325,batang,102,tanah longsor,tanah longsor,22,10,2013,0,0,0,0,0,,,,0,0,1
3325105201310221,33,jawa tengah,3325,batang,105,Puting Beliung,Puting Beliung,22,10,2013,0,0,0,0,0,,,10,0,0,0
3602105201310211,36,banten,3602,Lebak,105,Puting Beliung,Puting Beliung,21,10,2013,1,0,0,0,0,4,,124,0,0,0
3207105201310211,32,jawa barat,3207,Ciamis,105,Puting Beliung,Puting Beliung,21,10,2013,0,0,0,0,0,10,,,0,0,0
3303102201310211,33,jawa tengah,3303,purbalingga,102,tanah longsor,tanah longsor,21,10,2013,0,0,0,0,0,,,,0,0,1
6310107201310211,63,Kalimantan Selatan,6310,tanah bumbu,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,21,10,2013,0,0,0,0,0,,,,0,0,0
3522105201310201,35,jawa timur,3522,Bojonegoro,105,Puting Beliung,Puting Beliung,20,10,2013,0,2,0,0,0,2,,,0,0,0
1275101201310201,12,sumatera utara,1275,kota medan,101,banjir,banjir,20,10,2013,0,0,0,5156,0,,,,0,0,0
3172101201310201,31,dki jakarta,3172,kota jakarta timur,101,banjir,banjir,20,10,2013,0,0,0,180,0,,,,0,0,0
1218101201310201,12,sumatera utara,1218,serdang bedagai,101,banjir,banjir,20,10,2013,0,0,0,10240,0,,,,0,0,0
3518105201310191,35,Jawa Timur,3518,Nganjuk,105,Puting Beliung,Puting Beliung,19,10,2013,1,3,0,0,0,1,,,0,0,0
1274101201310191,12,sumatera utara,1274,kota tebing tinggi,101,banjir,banjir,19,10,2013,0,0,0,0,6000,,,,0,0,0
1371101201310191,13,sumatera barat,1371,kota padang,101,banjir,banjir,19,10,2013,0,0,0,0,300,,,,0,0,0
6310107201310191,63,Kalimantan Selatan,6310,tanah bumbu,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,19,10,2013,0,0,0,0,0,,,,0,0,0
6304107201310191,63,Kalimantan Selatan,6304,barito kuala,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,19,10,2013,0,0,0,0,0,,,,0,0,0
6308107201310191,63,Kalimantan Selatan,6308,hulu sungai utara,107,kebakaran hutan dan lahan,kebakaran hutan dan lahan,19,10,2013,0,0,0,57,2,3,3,11,0,0,0
3217105201310181,32,Jawa Barat,3217,Bandung Barat,105,Puting Beliung,Puting Beliung,18,10,2013,0,0,0,30,0,,,25,0,0,0
5306105201310181,53,nusa tenggara timur,5306,Belu,105,Puting Beliung,Puting Beliung,18,10,2013,0,0,0,0,0,,,13,0,0,0
3272105201310181,32,jawa barat,3272,kota sukabumi,105,Puting Beliung,Puting Beliung,18,10,2013,0,0,0,0,0,30,,,0,0,0
3206105201310181,32,Jawa Barat,3206,Tasikmalaya,105,Puting Beliung,Puting Beliung,18,10,2013,0,0,0,0,0,,,1,0,0,0
3203105201310181,32,Jawa Barat,3203,Cianjur,105,Puting Beliung,Puting Beliung,18,10,2013,0,1,0,163,0,,,42,0,0,0
3175101201310181,31,dki jakarta,3175,kota jakarta utara,101,banjir,banjir,18,10,2013,0,0,0,6676,0,,,,0,0,0
1871101201310181,18,lampung,1871,kota bandar lampung,101,banjir,banjir,18,10,2013,0,0,0,0,0,,,,0,0,0
1204202201310181,12,sumatera utara,1204,tapanuli tengah,202,kecelakaan transportasi,kecelakaan transportasi,18,10,2013,0,0,3,0,0,,,,0,0,0
1106101201310181,11,Aceh,1106,aceh tengah,101,banjir,banjir,18,10,2013,0,0,0,25277,0,,,,0,0,0
3303105201310181,33,jawa tengah,3303,purbalingga,105,Puting Beliung,Puting Beliung,18,10,2013,0,0,0,0,0,6,15,141,0,0,0
1111101201310181,11,Aceh,1111,aceh utara,101,banjir,banjir,18,10,2013,0,0,0,25227,0,,,,0,3,0
5308105201310171,53,nusa tenggara timur,5308,Lembata,105,Puting Beliung,Puting Beliung,17,10,2013,0,0,0,0,0,32,8,8,0,0,2
7401202201310171,74,sulawesi tenggara,7401,buton,202,kecelakaan transportasi,kecelakaan transportasi,17,10,2013,0,0,2,0,0,,,,0,0,0
1213101201310171,12,sumatera utara,1213,langkat,101,banjir,banjir,17,10,2013,0,0,0,33720,0,,,,0,0,0
5307105201310171,53,nusa tenggara timur,5307,Alor,105,Puting Beliung,Puting Beliung,17,10,2013,0,0,0,0,0,,,1,0,0,0
7309105201310161,73,Sulawesi Selatan,7309,pangkajene kepulauan,105,Puting Beliung,Puting Beliung,16,10,2013,0,0,0,0,0,1,4,10,0,0,0
3323105201310161,33,Jawa Tengah,3323,Temanggung,105,Puting Beliung,Puting Beliung,16,10,2013,0,0,0,0,0,,,135,0,0,0
1604105201310151,16,Sumatera Selatan,1604,Lahat,105,Puting Beliung,Puting Beliung,15,10,2013,0,0,0,128,0,11,28,,0,0,0
5304105201310141,53,nusa tenggara timur,5304,timor tengah selatan,105,Puting Beliung,Puting Beliung,14,10,2013,0,0,0,0,0,8,,,0,0,0
