"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone"
"201106","07","2","434","2.273","3305","5.94659"
"201107","07","2","492","2.358","4719","6.20302"
"201108","07","2","585","3.164","6040","5.63497"
"201109","07","2","520","3.343","6337","5.08405"
"201110","07","2","552","3.189","4073","5.66067"
"201111","07","2","514","2.584","4342","6.19277"
"201112","07","2","484","3.642","4160","5.99285"
"201201","07","2","411","2.807","4281","6.14733"
"201202","07","2","434","2.726","2383","5.80387"
"201203","07","2","500","2.756","5377","5.71707"
"201204","07","2","427","2.381","3674","5.53518"
"201205","07","2","616","3","5786","5.20346"
"201206","07","2","715","4.197","7711","4.95658"
"201207","07","2","655","3.79","7872","5.79654"
"201208","07","2","562","3.549","6792","5.77622"
"201209","07","2","541","2.756","4790","6.21115"
"201210","07","2","522","2.741","4299","6.15677"
"201211","07","2","545","2.959","3977","2.67926"
"201212","07","2","472","3.499","3045","2.3522"
"201301","07","2","535","3.322","4106","2.25484"
"201302","07","2","407","2.912","3080","2.4689"
"201303","07","2","378","2.519","2490","2.38841"
"201304","07","2","218","3.729","1554","2.03727"
"201305","07","2","151","2.324","1356","2.58937"
"201306","07","2","346","2.346","3593","2.33886"
"201307","07","2","725","3.35","6853","2.40156"
"201308","07","2","595","2.917","4739","2.60992"
"201309","07","2","691","2.604","5968","2.44503"
"201310","07","2","656","2.356","5988","2.64277"
"201311","07","2","890","3.4","8234","2.57578"
"201312","07","2","519","3.254","3631","2.52327"
"201401","07","2","505","3.377","3953","2.3"
"201402","07","2","716","2.772","7312","2.42596"
"201403","07","2","593","3.226","8503","2.00868"
"201404","07","2","478","2.701","3854","2.55261"
"201405","07","2","445","2.848","3297","2.4277"
"201406","07","2","539","3.633","3540","2.5593"
"201407","07","2","516","2.72","3515","2.7874"
"201408","07","2","551","2.632","5203","2.65614"
"201409","07","2","487","2.776","3163","2.45034"
"201410","07","2","483","2.058","4416","2.62853"
"201411","07","2","670","3.181","5672","2.52066"
"201412","07","2","1618","4.731","30992","1.95493"
"201501","07","2","1430","3.787","33962","2.0461"
"201502","07","2","684","2.089","6449","0.294325"
"201503","07","2","819","2.134","14885","-1.61322"
"201504","07","2","1129","2.063","21235","-1.45031"
"201505","07","2","2556","6.294","68811","-3.87718"
"201506","07","2","1038","3.843","16375","-2.13416"
"201507","07","2","912","3.364","14280","-1.3227"
"201508","07","2","1003","3.71","22777","-1.70165"
"201509","07","2","1011","3.404","10662","-1.70955"
"201510","07","2","1203","3.391","15376","-1.82927"
"201511","07","2","930","2.814","9574","-1.15088"
"201512","07","2","919","3.579","9923","-1.17823"
"201601","07","2","875","2.432","11829","-2.29806"
"201602","07","2","739","2.713","6229","-1.18881"
"201603","07","2","919","2.988","12297","-1.1597"
"201604","07","2","900","3.104","9350","-1.56855"
"201605","07","2","822","2.688","13304","-1.27073"
"201606","07","2","879","2.816","8933","-1.23191"
"201607","07","2","780","2.61","7418","-1.54499"
"201608","07","2","969","2.804","10481","-1.59992"
"201609","07","2","967","2.876","11716","-1.47405"
"201610","07","2","776","2.791","10213","-0.40626"
"201611","07","2","929","2.737","13891","-1.41484"
"201612","07","2","1032","3.082","32984","-2.28038"
"201701","07","2","954","3.206","12914","-0.955255"
"201702","07","2","1006","3.234","12732","-0.814566"
"201703","07","2","887","2.45","7718","-0.597297"
"201704","07","2","707","2.472","8121","-0.735118"
"201705","07","2","701","2.121","7682","-1.11715"
"201706","07","2","639","2.668","5281","-1.26382"
"201707","07","2","606","2.781","6182","-0.95011"
"201708","07","2","515","2.678","7993","-1.17611"
"201709","07","2","753","3.26","10905","-1.30451"
"201710","07","2","634","2.778","7115","-1.21631"
"201711","07","2","727","3.009","11845","-0.851708"
"201712","07","2","548","2.982","4548","-0.825106"
"201801","07","2","654","3.201","7988","-0.385442"
"201802","07","2","550","2.883","6159","-1.07908"
"201803","07","2","562","2.803","6678","-1.08957"
"201804","07","2","606","3.213","6192","-0.97608"
"201805","07","2","600","2.11","7998","-1.45936"
"201806","07","2","652","3.431","13479","-1.24892"
"201807","07","2","693","3.671","12776","-1.20419"
"201808","07","2","953","4.17","21359","-2.72616"
"201809","07","2","775","3.97","22555","-1.21904"
"201810","07","2","1997","5.733","51027","-2.26802"
"201811","07","2","278","4.735","5284","-1.76623"
"199901","08","2","235","4.88","1421","4.87252"
"199902","08","2","197","3.583","1072","5.14752"
"199903","08","2","252","3.766","1347","5.13781"
"199904","08","2","128","1.909","623","4.28417"
"199905","08","2","257","4.085","1353","5.65918"
"199906","08","2","262","4.261","1694","5.90706"
"199907","08","2","201","3.172","1128","5.18905"
"199908","08","2","287","3.801","1632","4.93934"
"199909","08","2","1111","5.671","6571","5.37086"
"199910","08","2","420","4.714","2346","5.0943"
"199911","08","2","292","3.689","1624","5.10367"
"199912","08","2","242","3.749","1313","4.91344"
"200001","08","2","232","2.824","1198","3.92808"
"200002","08","2","247","3.76","1336","4.86102"
"200003","08","2","111","2.413","671","4.66781"
"200004","08","2","163","3.453","1007","4.12907"
"200005","08","2","143","2.826","869","4.45965"
"200006","08","2","162","2.599","1076","4.24735"
"200007","08","2","212","3.757","1074","3.8942"
"200008","08","2","250","3.901","1821","4.40868"
"200009","08","2","310","3.684","1823","4.11306"
"200010","08","2","261","4.215","1379","4.44083"
"200011","08","2","210","3.647","1098","4.66546"
"200012","08","2","224","3.605","926","4.6328"
"200101","08","2","246","4.038","1137","4.77037"
"200102","08","2","269","3.703","1718","4.64371"
"200103","08","2","236","3.642","1297","4.25558"
"200104","08","2","109","2.529","595","4.08793"
"200105","08","2","205","3.207","1231","4.4022"
"200106","08","2","158","2.769","825","4.70888"
"200107","08","2","231","3.467","1303","5.01835"
"200108","08","2","200","3.127","1123","4.98314"
"200109","08","2","91","1.751","434","4.58455"
"200110","08","2","142","2.801","645","4.56472"
"200111","08","2","100","2.032","428","4.61206"
"200112","08","2","99","2.778","549","4.94235"
"200201","08","2","116","2.234","535","4.75146"
"200202","08","2","124","2.72","597","5.33122"
"200203","08","2","104","3.175","434","4.69623"
"200204","08","2","131","3.576","629","4.89537"
"200205","08","2","141","3.821","727","5.55739"
"200206","08","2","74","2.505","316","4.76685"
"200207","08","2","186","2.865","838","4.61693"
"200208","08","2","212","3.181","920","5.0503"
"200209","08","2","72","1.588","317","4.66125"
"200210","08","2","145","1.961","643","4.295"
"200211","08","2","246","3.371","1282","4.47144"
"200212","08","2","189","3.136","1050","4.69589"
"200301","08","2","175","2.852","831","4.43062"
"200302","08","2","181","3.664","1022","4.3648"
"200303","08","2","132","3.031","964","4.67373"
"200304","08","2","153","2.442","1157","4.84652"
"200305","08","2","271","3.688","1366","4.55185"
"200306","08","2","253","3.885","1212","4.33688"
"200307","08","2","268","3.877","1164","4.55513"
"200308","08","2","251","3.069","1241","4.10444"
"200309","08","2","254","3.158","1203","4.25764"
"200310","08","2","214","2.587","1007","4.58384"
"200311","08","2","182","3.841","1074","4.61265"
"200312","08","2","253","4.462","1176","4.41721"
"200401","08","2","132","2.798","773","4.57634"
"200402","08","2","158","3.931","816","5.40268"
"200403","08","2","191","4.795","1047","5.09234"
"200404","08","2","294","4.913","1267","5.25967"
"200405","08","2","259","4.612","1487","5.08932"
"200406","08","2","125","2.436","661","4.39964"
"200407","08","2","132","3.767","640","4.22426"
"200408","08","2","160","5.685","716","4.97296"
"200409","08","2","124","3.26","657","4.67089"
"200410","08","2","233","6.167","1023","4.49845"
"200411","08","2","103","3.361","414","4.84491"
"200412","08","2","141","2.994","788","4.69346"
"200501","08","2","196","2.609","1037","5.56703"
"200502","08","2","162","4.723","716","5.87511"
"200503","08","2","162","4.07","692","4.61929"
"200504","08","2","85","1.878","378","5.15963"
"200505","08","2","55","1.693","433","4.2377"
"200506","08","2","115","3.721","505","4.71491"
"200507","08","2","85","3.08","374","5.33472"
"200508","08","2","292","6.651","1525","5.71905"
"200509","08","2","171","5.824","1128","5.2222"
"200510","08","2","138","3.343","693","4.12592"
"200511","08","2","112","3.928","482","4.3551"
"200512","08","2","97","3.399","553","5.19034"
"200601","08","2","74","2.482","87","5.10405"
"200602","08","2","112","3.341","167","5.371"
"200603","08","2","103","2.184","321","5.23477"
"200604","08","2","91","2.439","134","4.69656"
"200605","08","2","143","2.095","476","4.52975"
"200606","08","2","430","6.973","1230","5.44846"
"200607","08","2","138","3.597","348","4.6966"
"200608","08","2","154","3.41","476","5.17875"
"200609","08","2","122","2.416","451","5.43351"
"200610","08","2","182","5.318","418","5.76328"
"200611","08","2","96","1.841","403","5.4898"
"200612","08","2","172","4.462","584","5.86688"
"200701","08","2","144","2.18","383","4.07196"
"200702","08","2","125","2.138","446","5.17958"
"200703","08","2","199","2.568","927","4.97866"
"200704","08","2","312","3.489","5506","5.39201"
"200705","08","2","261","3.114","5189","5.95721"
"200706","08","2","242","2.575","5093","5.29811"
"200707","08","2","167","2.193","3706","5.77434"
"200708","08","2","171","3.133","3195","6.21633"
"200709","08","2","201","2.69","1049","5.53434"
"200710","08","2","176","2.217","901","5.41603"
"200711","08","2","203","2.769","851","4.73834"
"200712","08","2","178","2.378","723","5.37004"
"200801","08","2","353","3.689","2702","5.06273"
"200802","08","2","236","2.943","1261","4.61316"
"200803","08","2","172","3.195","855","4.50045"
"200804","08","2","227","3.223","853","5.28276"
"200805","08","2","196","3.388","1323","4.83379"
"200806","08","2","214","2.963","1104","5.08319"
"200807","08","2","211","2.933","964","4.773"
"200808","08","2","183","3.439","700","5.07192"
"200809","08","2","184","3.187","824","4.87607"
"200810","08","2","215","2.687","1010","5.42983"
"200811","08","2","200","2.113","1039","4.77675"
"200812","08","2","322","3.671","1900","5.42084"
"200901","08","2","420","2.738","2528","5.4658"
"200902","08","2","305","2.085","1662","5.24583"
"200903","08","2","277","2.289","1682","5.09269"
"200904","08","2","338","2.666","1642","5.17847"
"200905","08","2","361","2.891","1816","4.79863"
"200906","08","2","302","2.955","1449","5.13793"
"200907","08","2","301","2.422","1843","5.02402"
"200908","08","2","535","3.173","3740","4.92112"
"200909","08","2","469","2.788","2962","4.95199"
"200910","08","2","627","2.881","4743","5.13955"
"200911","08","2","506","3.615","2840","5.19172"
"200912","08","2","495","3.204","2919","4.78914"
"201001","08","2","376","2.825","2143","4.86326"
"201002","08","2","395","2.902","1985","5.06268"
"201003","08","2","175","2.639","702","4.59815"
"201004","08","2","216","2.625","1171","5.1485"
"201005","08","2","259","3.646","1456","4.73611"
"201006","08","2","143","2.699","691","5.79714"
"201007","08","2","231","2.378","1219","5.52572"
"201008","08","2","761","3.366","5253","4.92732"
"201009","08","2","655","3.007","5321","4.70023"
"201010","08","2","513","2.489","4523","5.04706"
"201011","08","2","587","2.316","4326","5.62885"
"201012","08","2","470","3.011","2712","4.97822"
"201101","08","2","336","2.461","3073","5.04282"
"201102","08","2","458","3.011","2517","5.0924"
"201103","08","2","505","2.854","3223","4.96289"
"201104","08","2","554","2.985","3573","5.31579"
"201105","08","2","596","3.216","4744","4.91377"
"201106","08","2","614","3.215","5724","5.12004"
"201107","08","2","684","3.278","5265","5.50908"
"201108","08","2","541","2.926","5936","5.0843"
"201109","08","2","434","2.79","2930","4.96102"
"201110","08","2","599","3.461","3963","5.13759"
"201111","08","2","626","3.147","4841","5.53073"
"201112","08","2","441","3.318","3434","5.80149"
"201201","08","2","436","2.977","3098","5.11789"
"201202","08","2","425","2.669","3493","5.22582"
"201203","08","2","470","2.59","3050","5.01957"
"201204","08","2","634","3.536","4373","5.23915"
"201205","08","2","885","4.311","6989","5.34192"
"201206","08","2","449","2.635","3607","5.16381"
"201207","08","2","488","2.824","5900","5.27142"
"201208","08","2","457","2.886","3863","5.21078"
"201209","08","2","496","2.527","4399","4.89226"
"201210","08","2","468","2.458","4566","5.3267"
"201211","08","2","438","2.378","3005","2.3729"
"201212","08","2","364","2.699","2714","2.52887"
"201301","08","2","369","2.291","2766","2.23825"
"201302","08","2","414","2.962","3182","2.45787"
"201303","08","2","380","2.532","2459","2.10866"
"201304","08","2","161","2.754","1242","1.92184"
"201305","08","2","222","3.417","1419","2.25537"
"201306","08","2","483","3.275","3473","2.21907"
"201307","08","2","539","2.49","3833","2.20528"
"201308","08","2","528","2.588","4477","2.4185"
"201309","08","2","619","2.333","5367","2.09039"
"201310","08","2","596","2.141","5276","2.36798"
"201311","08","2","601","2.296","4843","2.19071"
"201312","08","2","448","2.808","3371","2.43893"
"201401","08","2","640","4.28","4451","2.18576"
"201402","08","2","1218","4.715","10857","2.32088"
"201403","08","2","497","2.704","4028","2.16522"
"201404","08","2","479","2.706","4940","2.05816"
"201405","08","2","422","2.7","3680","2.45716"
"201406","08","2","337","2.271","2538","2.1809"
"201407","08","2","619","3.263","7521","2.35561"
"201408","08","2","637","3.043","6804","2.54776"
"201409","08","2","502","2.861","3757","2.46607"
"201410","08","2","649","2.766","5538","2.33704"
"201411","08","2","562","2.668","4324","2.12443"
"201412","08","2","782","2.286","8073","2.12125"
"201501","08","2","1291","3.419","19314","1.9141"
"201502","08","2","922","2.816","15301","-0.0672716"
"201503","08","2","1204","3.137","17447","-3.25316"
"201504","08","2","1517","2.772","21407","-3.55442"
"201505","08","2","1323","3.257","17918","-3.7903"
"201506","08","2","881","3.262","16105","-3.00572"
"201507","08","2","676","2.493","6641","-2.13774"
"201508","08","2","930","3.44","20161","-2.64783"
"201509","08","2","872","2.936","13069","-2.39376"
"201510","08","2","917","2.585","10468","-3.1655"
"201511","08","2","1056","3.196","11447","-3.0711"
"201512","08","2","708","2.757","5859","-2.50188"
"201601","08","2","910","2.53","8212","-3.57656"
"201602","08","2","928","3.407","15375","-3.077"
"201603","08","2","911","2.962","10459","-3.19042"
"201604","08","2","852","2.939","13652","-2.69187"
"201605","08","2","1362","4.455","23527","-2.62942"
"201606","08","2","1103","3.534","8215","-2.26756"
"201607","08","2","931","3.115","8802","-2.90392"
"201608","08","2","995","2.879","10802","-2.53654"
"201609","08","2","1176","3.498","17048","-2.81866"
"201610","08","2","1064","3.827","17830","-2.47554"
"201611","08","2","800","2.357","6502","-2.84426"
"201612","08","2","973","2.906","15492","-3.42143"
"201701","08","2","883","2.968","7467","-2.67807"
"201702","08","2","849","2.729","9786","-2.43576"
"201703","08","2","839","2.317","7330","-2.30718"
"201704","08","2","682","2.385","6110","-2.18152"
"201705","08","2","1078","3.261","13462","-3.11847"
"201706","08","2","690","2.881","6120","-2.96663"
"201707","08","2","446","2.047","3573","-2.25568"
