"MonthYear","EventRootCode","QuadClass","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"200011","04","1","0","1224","0","5883"
"200012","04","1","0","1164","0","6076"
"200101","04","1","0","1540","0","7265"
"200102","04","1","0","1671","0","9955"
"200103","04","1","0","1464","0","7996"
"200104","04","1","0","948","0","4728"
"200105","04","1","0","1630","0","8877"
"200106","04","1","0","1407","0","6607"
"200107","04","1","0","1573","0","8679"
"200108","04","1","0","1778","0","7777"
"200109","04","1","0","1397","0","5871"
"200110","04","1","0","1135","0","5346"
"200111","04","1","0","1355","0","6120"
"200112","04","1","0","793","0","3833"
"200201","04","1","0","1230","0","5995"
"200202","04","1","0","1248","0","5906"
"200203","04","1","0","780","0","3366"
"200204","04","1","0","800","0","3397"
"200205","04","1","0","902","0","4035"
"200206","04","1","0","671","0","3277"
"200207","04","1","0","1814","0","8224"
"200208","04","1","0","1801","0","9110"
"200209","04","1","0","1008","0","4370"
"200210","04","1","0","1596","0","6782"
"200211","04","1","0","1560","0","6961"
"200212","04","1","0","1235","0","6351"
"200301","04","1","0","1441","0","7331"
"200302","04","1","0","1304","0","6408"
"200303","04","1","0","903","0","6197"
"200304","04","1","0","1581","0","11668"
"200305","04","1","0","1549","0","8153"
"200306","04","1","0","1510","0","6850"
"200307","04","1","0","1461","0","6790"
"200308","04","1","0","1396","0","6969"
"200309","04","1","0","1661","0","7645"
"200310","04","1","0","2261","0","11421"
"200311","04","1","0","1002","0","4649"
"200312","04","1","0","1324","0","5828"
"200401","04","1","0","957","0","4639"
"200402","04","1","0","1081","0","5683"
"200403","04","1","0","735","0","3622"
"200404","04","1","0","1156","0","5477"
"200405","04","1","0","1255","0","5651"
"200406","04","1","0","1268","0","6186"
"200407","04","1","0","1018","0","5054"
"200408","04","1","0","432","0","1734"
"200409","04","1","0","727","0","3445"
"200410","04","1","0","808","0","3634"
"200411","04","1","0","801","0","3465"
"200412","04","1","0","1242","0","6075"
"200501","04","1","0","2048","0","10453"
"200502","04","1","0","929","0","4100"
"200503","04","1","25","950","585","4088"
"200504","04","1","0","1732","0","8393"
"200505","04","1","2","850","20","3704"
"200506","04","1","2","698","20","3183"
"200507","04","1","0","573","0","2681"
"200508","04","1","0","916","0","3884"
"200509","04","1","0","744","0","4985"
"200510","04","1","0","918","0","3791"
"200511","04","1","0","557","0","2495"
"200512","04","1","0","611","0","2639"
"200601","04","1","2","685","2","799"
"200602","04","1","2","744","2","968"
"200603","04","1","0","1159","0","3015"
"200604","04","1","0","882","0","1433"
"200605","04","1","0","2074","0","8038"
"200606","04","1","0","1683","0","6320"
"200607","04","1","0","823","0","1879"
"200608","04","1","0","785","0","2375"
"200609","04","1","0","957","0","2697"
"200610","04","1","0","973","0","2047"
"200611","04","1","0","1396","0","5116"
"200612","04","1","0","812","0","3374"
"200701","04","1","0","1704","0","7509"
"200702","04","1","0","1497","0","5182"
"200703","04","1","0","1973","0","8051"
"200704","04","1","2","2107","20","8795"
"200705","04","1","0","1995","0","7326"
"200706","04","1","0","2099","0","8185"
"200707","04","1","0","2050","0","7528"
"200708","04","1","0","1190","0","4357"
"200709","04","1","0","1890","0","8058"
"200710","04","1","0","2365","0","9956"
"200711","04","1","0","1785","0","7837"
"200712","04","1","2","2181","6","11928"
"200801","04","1","1","2745","2","16279"
"200802","04","1","0","1805","0","7993"
"200803","04","1","2","1281","10","5528"
"200804","04","1","0","1502","0","6121"
"200805","04","1","0","1300","0","5607"
"200806","04","1","0","1690","0","9064"
"200807","04","1","0","1429","0","6640"
"200808","04","1","2","1325","20","5581"
"200809","04","1","0","1474","0","5709"
"200810","04","1","0","2119","0","10165"
"200811","04","1","0","2261","0","11155"
"200812","04","1","0","2322","0","11161"
"200901","04","1","0","3761","0","24159"
"200902","04","1","0","4455","0","29051"
"200903","04","1","0","3283","0","16511"
"200904","04","1","0","3330","0","16063"
"200905","04","1","0","3581","0","23303"
"200906","04","1","0","2703","0","13848"
"200907","04","1","0","2493","0","14649"
"200908","04","1","0","3411","0","21484"
"200909","04","1","0","3439","0","24385"
"200910","04","1","0","5561","0","41890"
"200911","04","1","0","3507","0","20676"
"200912","04","1","0","3433","0","20878"
"201001","04","1","0","3174","0","17338"
"201002","04","1","0","3321","0","21002"
"201003","04","1","0","1684","0","8737"
"201004","04","1","0","2215","0","14485"
"201005","04","1","0","1634","0","8937"
"201006","04","1","0","1398","0","8273"
"201007","04","1","0","2437","0","12154"
"201008","04","1","0","4758","0","33298"
"201009","04","1","0","5366","0","40252"
"201010","04","1","0","5304","0","38430"
"201011","04","1","0","7990","0","107968"
"201012","04","1","0","3743","0","23576"
"201101","04","1","0","3234","0","27116"
"201102","04","1","0","3369","0","23654"
"201103","04","1","0","4096","0","27498"
"201104","04","1","0","5013","0","35968"
"201105","04","1","0","5356","0","53308"
"201106","04","1","0","4195","0","29418"
"201107","04","1","0","6100","0","51731"
"201108","04","1","0","4337","0","36661"
"201109","04","1","0","3953","0","28482"
"201110","04","1","0","4539","0","41030"
"201111","04","1","0","6186","0","49344"
"201112","04","1","0","3213","0","18676"
"201201","04","1","0","3653","0","20856"
"201202","04","1","0","3796","0","29914"
"201203","04","1","0","4348","0","27530"
"201204","04","1","0","4695","0","32429"
"201205","04","1","0","5419","0","50466"
"201206","04","1","0","4364","0","30687"
"201207","04","1","0","4781","0","38160"
"201208","04","1","0","4161","0","28566"
"201209","04","1","0","4944","0","40597"
"201210","04","1","0","4916","0","39703"
"201211","04","1","0","5350","0","36116"
"201212","04","1","0","3293","0","17572"
"201301","04","1","0","3879","0","24449"
"201302","04","1","0","3668","0","20611"
"201303","04","1","0","3792","0","21943"
"201304","04","1","0","1635","0","10858"
"201305","04","1","0","1598","0","9047"
"201306","04","1","0","4192","0","33666"
"201307","04","1","0","5879","0","45594"
"201308","04","1","0","5364","0","44169"
"201309","04","1","0","8091","0","67340"
"201310","04","1","0","10020","0","84773"
"201311","04","1","0","6568","0","48461"
"201312","04","1","0","4078","0","30614"
"201401","04","1","0","3704","0","27235"
"201402","04","1","31","6793","587","63171"
"201403","04","1","148","4858","1570","48233"
"201404","04","1","78","4666","729","37940"
"201405","04","1","73","3912","661","29206"
"201406","04","1","43","4158","351","34771"
"201407","04","1","49","4115","1084","34634"
"201408","04","1","48","4981","1543","40302"
"201409","04","1","31","4385","882","31241"
"201410","04","1","35","6513","262","52947"
"201411","04","1","73","6122","396","44582"
"201412","04","1","42","9550","363","181222"
"201501","04","1","132","8859","1626","141306"
"201502","04","1","1882","5249","32669","41714"
"201503","04","1","6593","3071","130075","22710"
"201504","04","1","9066","5358","221001","42597"
"201505","04","1","9230","2579","348905","20434"
"201506","04","1","4552","2345","97554","16428"
"201507","04","1","5273","2746","117356","18856"
"201508","04","1","4392","2830","98924","19878"
"201509","04","1","4628","3449","68057","37806"
"201510","04","1","6325","3497","83490","33586"
"201511","04","1","5748","4251","87980","40414"
"201512","04","1","3945","2517","57097","16430"
"201601","04","1","5024","2579","93962","17964"
"201602","04","1","4335","2690","80399","22196"
"201603","04","1","5260","3548","67303","24702"
"201604","04","1","4690","3612","59346","22314"
"201605","04","1","4990","3445","69621","24375"
"201606","04","1","4689","3069","58149","18691"
"201607","04","1","4405","2903","46372","20353"
"201608","04","1","4687","3939","50324","29265"
"201609","04","1","5408","3511","62181","22109"
"201610","04","1","3974","3847","53807","24397"
"201611","04","1","5242","3770","65534","26292"
"201612","04","1","4800","3429","51917","24969"
"201701","04","1","4379","2934","59338","16280"
"201702","04","1","4250","3603","53889","26518"
"201703","04","1","4799","6503","47427","52759"
"201704","04","1","4183","4550","44493","44270"
"201705","04","1","4836","3959","72193","20662"
"201706","04","1","3175","3454","29474","26980"
"201707","04","1","3804","2701","51356","16065"
"201708","04","1","2515","3140","24438","18329"
"201709","04","1","3664","2843","45899","17199"
"201710","04","1","3048","3290","33290","19034"
"201711","04","1","3319","3319","52020","21139"
"201712","04","1","2312","2417","24344","15132"
"201801","04","1","2691","3644","34714","24934"
"201802","04","1","2869","2620","36974","14022"
"201803","04","1","2538","3062","21993","18341"
"201804","04","1","2370","2665","24918","16004"
"201805","04","1","3610","4667","69894","36973"
"201806","04","1","2679","3078","28007","19562"
"201807","04","1","2500","2939","25315","17042"
"201808","04","1","3290","2662","42994","19365"
"201809","04","1","2816","3511","44847","19454"
"201810","04","1","6926","4377","215367","41422"
"201811","04","1","1227","442","28267","2388"
"199901","05","1","0","236","0","1631"
"199902","05","1","0","221","0","1152"
"199903","05","1","0","221","0","1187"
"199904","05","1","0","344","0","1912"
"199905","05","1","0","526","0","3127"
"199906","05","1","0","431","0","2571"
"199907","05","1","0","341","0","1909"
"199908","05","1","0","438","0","2553"
"199909","05","1","0","1068","0","6494"
"199910","05","1","0","772","0","4643"
"199911","05","1","0","513","0","2991"
"199912","05","1","0","411","0","2587"
"200001","05","1","0","433","0","2325"
"200002","05","1","0","384","0","1979"
"200003","05","1","0","205","0","1110"
"200004","05","1","0","221","0","1373"
"200005","05","1","0","296","0","2104"
"200006","05","1","0","327","0","2198"
"200007","05","1","0","309","0","1731"
"200008","05","1","0","273","0","1503"
"200009","05","1","0","330","0","1742"
"200010","05","1","0","295","0","1438"
"200011","05","1","0","357","0","1613"
"200012","05","1","0","272","0","1316"
"200101","05","1","0","302","0","1497"
"200102","05","1","0","334","0","2033"
"200103","05","1","0","283","0","1571"
"200104","05","1","0","171","0","1046"
"200105","05","1","0","324","0","1964"
"200106","05","1","0","297","0","1428"
"200107","05","1","0","458","0","2615"
"200108","05","1","0","384","0","1975"
"200109","05","1","0","200","0","881"
"200110","05","1","0","172","0","847"
"200111","05","1","0","260","0","1193"
"200112","05","1","0","161","0","897"
"200201","05","1","0","238","0","1130"
"200202","05","1","0","278","0","1208"
"200203","05","1","0","142","0","661"
"200204","05","1","0","210","0","906"
"200205","05","1","0","327","0","1524"
"200206","05","1","0","134","0","644"
"200207","05","1","0","367","0","1793"
"200208","05","1","0","400","0","1752"
"200209","05","1","0","191","0","763"
"200210","05","1","0","290","0","1298"
"200211","05","1","0","375","0","1919"
"200212","05","1","0","414","0","2259"
"200301","05","1","0","320","0","1709"
"200302","05","1","0","273","0","1412"
"200303","05","1","0","207","0","1510"
"200304","05","1","0","366","0","2488"
"200305","05","1","0","325","0","1765"
"200306","05","1","0","351","0","1927"
"200307","05","1","0","264","0","1398"
"200308","05","1","0","325","0","1612"
"200309","05","1","0","318","0","1540"
"200310","05","1","0","378","0","1919"
"200311","05","1","0","224","0","1158"
"200312","05","1","0","252","0","1267"
"200401","05","1","0","202","0","954"
"200402","05","1","0","204","0","1114"
"200403","05","1","0","176","0","867"
"200404","05","1","0","368","0","1771"
"200405","05","1","0","342","0","1470"
"200406","05","1","0","347","0","1545"
"200407","05","1","0","186","0","861"
"200408","05","1","0","149","0","773"
"200409","05","1","0","213","0","1083"
"200410","05","1","0","182","0","875"
"200411","05","1","0","151","0","691"
"200412","05","1","0","167","0","682"
"200501","05","1","0","299","0","1288"
"200502","05","1","4","184","80","861"
"200503","05","1","4","142","6","718"
"200504","05","1","0","288","0","1321"
"200505","05","1","1","205","5","945"
"200506","05","1","0","154","0","727"
"200507","05","1","0","187","0","914"
"200508","05","1","0","416","0","2095"
"200509","05","1","0","146","0","723"
"200510","05","1","0","168","0","759"
"200511","05","1","0","183","0","876"
"200512","05","1","0","156","0","710"
"200601","05","1","0","168","0","178"
"200602","05","1","0","231","0","350"
"200603","05","1","0","289","0","712"
"200604","05","1","0","241","0","400"
"200605","05","1","0","324","0","706"
"200606","05","1","0","365","0","947"
"200607","05","1","0","267","0","710"
"200608","05","1","1","292","10","742"
"200609","05","1","0","244","0","880"
"200610","05","1","0","197","0","541"
"200611","05","1","2","403","15","1450"
"200612","05","1","0","265","0","1060"
"200701","05","1","1","214","2","813"
"200702","05","1","0","375","0","953"
"200703","05","1","0","482","0","1865"
"200704","05","1","0","704","0","2810"
"200705","05","1","0","610","0","2341"
"200706","05","1","0","696","0","2453"
"200707","05","1","0","525","0","1961"
"200708","05","1","0","374","0","1553"
"200709","05","1","0","577","0","2432"
"200710","05","1","0","596","0","2313"
"200711","05","1","0","445","0","1595"
"200712","05","1","0","567","0","2497"
"200801","05","1","0","579","0","3051"
"200802","05","1","0","519","0","2511"
"200803","05","1","0","442","0","1933"
"200804","05","1","0","338","0","1536"
"200805","05","1","0","424","0","1816"
"200806","05","1","0","406","0","1723"
"200807","05","1","0","483","0","2336"
"200808","05","1","0","292","0","1493"
"200809","05","1","0","360","0","1409"
"200810","05","1","0","737","0","5144"
"200811","05","1","0","661","0","3331"
"200812","05","1","0","751","0","3253"
"200901","05","1","0","1074","0","6457"
"200902","05","1","0","882","0","5110"
"200903","05","1","0","960","0","4554"
"200904","05","1","0","838","0","3953"
"200905","05","1","0","779","0","3975"
"200906","05","1","0","626","0","3306"
"200907","05","1","0","577","0","3263"
"200908","05","1","0","907","0","5311"
"200909","05","1","0","968","0","5982"
"200910","05","1","0","1159","0","6846"
"200911","05","1","0","913","0","5638"
"200912","05","1","0","1125","0","6854"
"201001","05","1","0","756","0","4131"
"201002","05","1","0","877","0","6387"
"201003","05","1","0","379","0","1741"
"201004","05","1","0","445","0","2506"
"201005","05","1","0","513","0","2818"
"201006","05","1","0","368","0","1419"
"201007","05","1","0","639","0","3289"
"201008","05","1","0","1325","0","9240"
"201009","05","1","0","1189","0","7116"
"201010","05","1","0","1123","0","5903"
