"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"200405","12","3","179","3.187","871","5.51387","0","179","0","871"
"200406","12","3","196","3.819","892","5.71549","0","196","0","892"
"200407","12","3","69","1.969","321","4.60056","0","69","0","321"
"200408","12","3","85","3.02","425","5.08741","0","85","0","425"
"200409","12","3","64","1.682","278","4.38629","0","64","0","278"
"200410","12","3","90","2.382","416","5.20701","0","90","0","416"
"200411","12","3","73","2.382","334","4.60996","0","73","0","334"
"200412","12","3","135","2.866","598","4.23069","0","135","0","598"
"200501","12","3","131","1.744","707","5.87097","0","131","0","707"
"200502","12","3","59","1.72","268","5.28259","0","59","0","268"
"200503","12","3","71","1.783","307","4.65041","0","71","0","307"
"200504","12","3","48","1.06","215","4.5432","0","48","0","215"
"200505","12","3","78","2.402","337","4.66182","0","78","0","337"
"200506","12","3","70","2.265","267","5.13765","0","70","0","267"
"200507","12","3","76","2.754","357","5.82263","0","76","0","357"
"200508","12","3","110","2.505","453","4.89622","0","110","0","453"
"200509","12","3","53","1.805","245","4.54614","0","53","0","245"
"200510","12","3","51","1.235","276","4.11988","0","51","0","276"
"200511","12","3","52","1.823","200","4.07624","0","52","0","200"
"200512","12","3","42","1.472","189","5.13313","0","42","0","189"
"200601","12","3","41","1.375","45","4.6149","0","41","0","45"
"200602","12","3","68","2.028","86","4.60844","0","68","0","86"
"200603","12","3","100","2.12","242","5.17828","0","100","0","242"
"200604","12","3","108","2.894","246","5.16158","0","108","0","246"
"200605","12","3","135","1.978","329","4.65723","0","135","0","329"
"200606","12","3","104","1.686","311","5.31846","0","104","0","311"
"200607","12","3","59","1.538","187","5.25785","0","59","0","187"
"200608","12","3","140","3.1","513","5.1527","0","140","0","513"
"200609","12","3","120","2.377","453","4.49215","0","120","0","453"
"200610","12","3","51","1.49","103","5.63483","0","51","0","103"
"200611","12","3","84","1.611","278","6.22924","0","84","0","278"
"200612","12","3","55","1.427","244","5.28082","0","55","0","244"
"200701","12","3","150","2.271","591","3.52494","1","149","10","581"
"200702","12","3","123","2.104","454","5.60769","0","123","0","454"
"200703","12","3","115","1.484","408","4.3734","0","115","0","408"
"200704","12","3","167","1.868","632","4.48386","0","167","0","632"
"200705","12","3","188","2.243","751","4.89132","0","188","0","751"
"200706","12","3","186","1.979","784","4.73172","0","186","0","784"
"200707","12","3","182","2.39","824","5.46716","0","182","0","824"
"200708","12","3","132","2.418","631","4.96465","0","132","0","631"
"200709","12","3","184","2.462","868","5.15111","0","184","0","868"
"200710","12","3","186","2.343","940","4.80288","0","186","0","940"
"200711","12","3","184","2.51","784","4.80418","0","184","0","784"
"200712","12","3","150","2.004","1018","5.2731","0","150","0","1018"
"200801","12","3","205","2.142","1919","5.03176","0","205","0","1919"
"200802","12","3","173","2.157","823","5.17939","0","173","0","823"
"200803","12","3","120","2.229","476","4.94311","0","120","0","476"
"200804","12","3","166","2.356","813","5.44091","0","166","0","813"
"200805","12","3","141","2.437","713","5.4562","0","141","0","713"
"200806","12","3","143","1.98","797","5.21101","0","143","0","797"
"200807","12","3","242","3.364","1470","4.66724","0","242","0","1470"
"200808","12","3","148","2.781","554","4.85582","0","148","0","554"
"200809","12","3","171","2.962","961","4.97459","0","171","0","961"
"200810","12","3","172","2.15","889","4.95075","0","172","0","889"
"200811","12","3","184","1.944","1118","5.24103","0","184","0","1118"
"200812","12","3","153","1.744","879","5.19528","0","153","0","879"
"200901","12","3","367","2.393","2520","4.84518","0","367","0","2520"
"200902","12","3","269","1.838","1634","5.17302","0","269","0","1634"
"200903","12","3","225","1.859","1466","5.40061","0","225","0","1466"
"200904","12","3","251","1.98","1538","5.19967","0","251","0","1538"
"200905","12","3","266","2.13","1261","5.64294","0","266","0","1261"
"200906","12","3","237","2.319","1228","5.26073","0","237","0","1228"
"200907","12","3","286","2.301","1918","4.88647","0","286","0","1918"
"200908","12","3","337","1.999","1720","4.87701","0","337","0","1720"
"200909","12","3","336","1.997","2222","4.88982","0","336","0","2222"
"200910","12","3","505","2.32","3357","4.6917","0","505","0","3357"
"200911","12","3","423","3.022","3397","4.85444","0","423","0","3397"
"200912","12","3","337","2.181","2259","4.78047","0","337","0","2259"
"201001","12","3","352","2.644","2400","4.89138","0","352","0","2400"
"201002","12","3","284","2.087","1716","5.02341","0","284","0","1716"
"201003","12","3","118","1.78","556","4.79709","0","118","0","556"
"201004","12","3","166","2.017","847","5.15619","0","166","0","847"
"201005","12","3","125","1.76","591","5.06657","0","125","0","591"
"201006","12","3","77","1.453","391","5.43196","0","77","0","391"
"201007","12","3","201","2.069","1199","5.4198","0","201","0","1199"
"201008","12","3","613","2.711","4883","4.85194","0","613","0","4883"
"201009","12","3","510","2.341","4541","5.17366","0","510","0","4541"
"201010","12","3","344","1.669","2899","5.10915","0","344","0","2899"
"201011","12","3","409","1.614","3996","5.67066","0","409","0","3996"
"201012","12","3","330","2.114","2183","5.01417","0","330","0","2183"
"201101","12","3","327","2.395","1975","4.78355","0","327","0","1975"
"201102","12","3","313","2.058","2031","5.01721","0","313","0","2031"
"201103","12","3","490","2.769","3459","4.7513","0","490","0","3459"
"201104","12","3","406","2.187","2834","5.21011","0","406","0","2834"
"201105","12","3","353","1.904","2284","4.68809","0","353","0","2284"
"201106","12","3","453","2.372","4554","4.93783","0","453","0","4554"
"201107","12","3","385","1.845","2574","5.75112","0","385","0","2574"
"201108","12","3","334","1.806","2501","5.20776","0","334","0","2501"
"201109","12","3","274","1.761","1716","4.87495","0","274","0","1716"
"201110","12","3","292","1.687","1492","5.05095","0","292","0","1492"
"201111","12","3","398","2","2304","5.02294","0","398","0","2304"
"201112","12","3","214","1.61","1690","4.96944","0","214","0","1690"
"201201","12","3","289","1.973","1862","4.68128","0","289","0","1862"
"201202","12","3","389","2.443","3736","4.95942","0","389","0","3736"
"201203","12","3","400","2.205","3403","4.99439","0","400","0","3403"
"201204","12","3","343","1.913","2472","4.78036","0","343","0","2472"
"201205","12","3","441","2.148","3208","5.10354","0","441","0","3208"
"201206","12","3","333","1.954","1888","4.93339","0","333","0","1888"
"201207","12","3","462","2.673","3400","5.16603","0","462","0","3400"
"201208","12","3","381","2.406","3177","5.53904","0","381","0","3177"
"201209","12","3","372","1.895","3433","5.42333","0","372","0","3433"
"201210","12","3","422","2.216","4027","5.10221","0","422","0","4027"
"201211","12","3","380","2.063","3131","2.46384","0","380","0","3131"
"201212","12","3","284","2.105","2122","2.22326","0","284","0","2122"
"201301","12","3","365","2.266","3093","2.5609","0","365","0","3093"
"201302","12","3","317","2.268","2219","2.43509","0","317","0","2219"
"201303","12","3","375","2.499","2101","2.51098","0","375","0","2101"
"201304","12","3","173","2.959","1334","2.98077","0","173","0","1334"
"201305","12","3","119","1.831","959","2.51031","0","119","0","959"
"201306","12","3","296","2.007","2266","2.37152","0","296","0","2266"
"201307","12","3","495","2.287","4826","2.48173","0","495","0","4826"
"201308","12","3","571","2.799","6432","2.68016","0","571","0","6432"
"201309","12","3","709","2.672","6420","2.22426","0","709","0","6420"
"201310","12","3","519","1.864","5489","2.51342","0","519","0","5489"
"201311","12","3","792","3.026","7635","2.45702","0","792","0","7635"
"201312","12","3","399","2.501","2812","2.4896","0","399","0","2812"
"201401","12","3","506","3.384","5576","1.87473","0","506","0","5576"
"201402","12","3","645","2.497","6575","2.10184","7","638","46","6529"
"201403","12","3","432","2.35","4410","1.89604","6","426","155","4255"
"201404","12","3","404","2.282","3384","2.05219","9","395","40","3344"
"201405","12","3","374","2.393","2597","2.30485","3","371","25","2572"
"201406","12","3","284","1.914","2204","2.41426","8","276","38","2166"
"201407","12","3","479","2.525","5181","2.59906","9","470","38","5143"
"201408","12","3","503","2.403","5011","2.45077","1","502","8","5003"
"201409","12","3","365","2.08","2873","2.33126","2","363","4","2869"
"201410","12","3","513","2.186","4112","2.28749","6","507","53","4059"
"201411","12","3","386","1.833","3387","2.3388","2","384","70","3317"
"201412","12","3","860","2.515","13448","1.7258","0","860","0","13448"
"201501","12","3","1378","3.649","13111","1.94743","22","1356","85","13026"
"201502","12","3","1437","4.388","23133","-1.06415","716","721","16034","7099"
"201503","12","3","1453","3.786","29226","-3.63605","1332","121","28131","1095"
"201504","12","3","1946","3.556","43017","-3.68071","1714","232","41237","1780"
"201505","12","3","1061","2.612","21003","-3.9872","945","116","20089","914"
"201506","12","3","830","3.073","16873","-3.24002","695","135","15798","1075"
"201507","12","3","538","1.984","6575","-2.61167","433","105","5979","596"
"201508","12","3","441","1.631","6651","-2.61586","359","82","6010","641"
"201509","12","3","590","1.987","6375","-2.79053","467","123","4791","1584"
"201510","12","3","619","1.744","7975","-2.8806","494","125","6669","1306"
"201511","12","3","687","2.079","7356","-2.93154","538","149","6063","1293"
"201512","12","3","586","2.282","6841","-2.59885","472","114","5963","878"
"201601","12","3","703","1.954","12241","-3.63247","586","117","11510","731"
"201602","12","3","800","2.937","19253","-2.77476","675","125","16701","2552"
"201603","12","3","659","2.143","5286","-2.86818","531","128","4518","768"
"201604","12","3","551","1.9","5663","-3.00067","454","97","5020","643"
"201605","12","3","671","2.194","5799","-2.6613","525","146","4851","948"
"201606","12","3","905","2.899","12711","-3.25324","776","129","11754","957"
"201607","12","3","719","2.406","6264","-3.32675","618","101","5708","556"
"201608","12","3","692","2.002","7039","-3.0082","562","130","5607","1432"
"201609","12","3","702","2.088","6278","-2.86513","567","135","5609","669"
"201610","12","3","554","1.992","5257","-2.60077","403","151","4216","1041"
"201611","12","3","618","1.821","8754","-3.02248","506","112","6418","2336"
"201612","12","3","653","1.95","5188","-3.27018","519","134","4246","942"
"201701","12","3","576","1.936","5171","-2.76399","457","119","4297","874"
"201702","12","3","735","2.363","7729","-2.61991","628","107","7147","582"
"201703","12","3","583","1.61","5775","-2.53904","444","139","4952","823"
"201704","12","3","511","1.787","5451","-2.09427","370","141","4271","1180"
"201705","12","3","559","1.691","5455","-2.9279","445","114","4637","818"
"201706","12","3","367","1.532","3594","-3.45107","314","53","3310","284"
"201707","12","3","412","1.891","4600","-3.60992","353","59","4140","460"
"201708","12","3","358","1.861","2079","-2.7764","265","93","1628","451"
"201709","12","3","361","1.562","2562","-2.50074","287","74","2046","516"
"201710","12","3","496","2.174","9358","-2.45257","401","95","7123","2235"
"201711","12","3","439","1.817","3884","-2.56992","328","111","3111","773"
"201712","12","3","399","2.171","5062","-2.67467","318","81","4534","528"
"201801","12","3","364","1.781","5643","-3.05871","285","79","5070","573"
"201802","12","3","316","1.656","4632","-3.68035","269","47","4309","323"
"201803","12","3","488","2.434","4378","-2.99568","383","105","3693","685"
"201804","12","3","450","2.386","8327","-2.31627","345","105","6054","2273"
"201805","12","3","446","1.569","4371","-3.73649","375","71","3942","429"
"201806","12","3","309","1.626","2825","-2.5476","234","75","2378","447"
"201807","12","3","318","1.684","3513","-2.53251","232","86","3004","509"
"201808","12","3","433","1.894","5131","-2.93649","342","91","4552","579"
"201809","12","3","267","1.367","2455","-1.9544","201","66","2095","360"
"201810","12","3","445","1.277","6034","-2.28823","346","99","5370","664"
"201811","12","3","66","1.124","951","-2.29927","57","9","900","51"
"199901","13","3","66","1.37","401","4.50205","0","66","0","401"
"199902","13","3","109","1.982","670","4.58802","0","109","0","670"
"199903","13","3","65","0.971","393","3.98787","0","65","0","393"
"199904","13","3","164","2.447","881","4.70461","0","164","0","881"
"199905","13","3","103","1.637","604","5.06242","0","103","0","604"
"199906","13","3","120","1.951","715","5.33175","0","120","0","715"
"199907","13","3","93","1.468","565","4.99046","0","93","0","565"
"199908","13","3","146","1.933","993","4.8444","0","146","0","993"
"199909","13","3","436","2.225","2760","4.95985","0","436","0","2760"
"199910","13","3","161","1.807","969","5.14141","0","161","0","969"
"199911","13","3","223","2.817","1313","4.7098","0","223","0","1313"
"199912","13","3","133","2.06","861","4.88467","0","133","0","861"
"200001","13","3","249","3.031","1484","4.06776","0","249","0","1484"
"200002","13","3","115","1.75","525","4.56032","0","115","0","525"
"200003","13","3","82","1.782","430","4.00453","0","82","0","430"
"200004","13","3","64","1.355","564","4.12354","0","64","0","564"
"200005","13","3","80","1.581","491","3.81327","0","80","0","491"
"200006","13","3","64","1.026","419","4.35373","0","64","0","419"
"200007","13","3","76","1.347","403","4.14109","0","76","0","403"
"200008","13","3","130","2.028","709","4.591","0","130","0","709"
"200009","13","3","169","2.008","848","4.20317","0","169","0","848"
"200010","13","3","104","1.679","550","4.66201","0","104","0","550"
"200011","13","3","198","3.438","972","4.65089","0","198","0","972"
"200012","13","3","184","2.961","958","4.26396","0","184","0","958"
"200101","13","3","106","1.74","515","4.45485","0","106","0","515"
"200102","13","3","153","2.106","965","4.33598","0","153","0","965"
"200103","13","3","97","1.497","554","4.23669","0","97","0","554"
"200104","13","3","126","2.924","800","4.49784","0","126","0","800"
"200105","13","3","188","2.941","1326","4.46809","0","188","0","1326"
"200106","13","3","121","2.12","740","4.50468","0","121","0","740"
"200107","13","3","108","1.621","708","5.01905","0","108","0","708"
